,Device ID,Sensor
4413,6908,accelerometer
4414,6896,accelerometer
4415,6896,proximity
4416,6896,compass
4417,6869,fingerprint
4418,6869,accelerometer
4419,6869,gyro
4420,6869,proximity
4421,6869,compass
4422,7308,accelerometer
4423,6705,accelerometer
4424,6705,proximity
4425,7307,accelerometer
4426,6677,accelerometer
4427,6677,proximity
4428,6676,accelerometer
4429,6676,proximity
4430,6676,compass
4431,6646,accelerometer
4432,6646,proximity
4433,6646,compass
4434,6611,accelerometer
4435,6611,proximity
4436,6611,compass
4437,6543,fingerprint
4438,6543,accelerometer
4439,6543,gyro
4440,6543,proximity
4441,6543,compass
4442,6678,accelerometer
4443,6678,proximity
4444,6596,
4445,6499,accelerometer
4446,6499,proximity
4447,6493,accelerometer
4448,6375,accelerometer
4449,6124,accelerometer
4450,6124,proximity
4451,6124,compass
4452,6332,accelerometer
4453,6332,proximity
4454,6332,compass
4455,6290,accelerometer
4456,6290,proximity
4457,6278,accelerometer
4458,6278,proximity
4459,6169,accelerometer
4460,6168,accelerometer
4461,6168,proximity
4462,6168,compass
4463,6136,accelerometer
4464,6136,proximity
4465,6136,compass
4466,6137,accelerometer
4467,6137,proximity
4468,6137,compass
4469,6129,accelerometer
4470,6129,gyro
4471,6129,proximity
4472,6129,compass
4473,6103,accelerometer
4474,6103,proximity
4475,5981,accelerometer
4476,5979,accelerometer
4477,5979,gyro
4478,5979,proximity
4479,5979,compass
4480,5949,accelerometer
4481,5949,gyro
4482,5949,proximity
4483,5949,compass
4484,5936,accelerometer
4485,5936,proximity
4486,5921,accelerometer
4487,5840,accelerometer
4488,5840,proximity
4489,5840,compass
4490,5910,accelerometer
4491,5910,proximity
4492,5485,accelerometer
4493,5485,proximity
4494,5739,
4495,5779,
4496,5633,accelerometer
4497,5633,proximity
4498,5633,compass
4499,5699,accelerometer
4500,5699,proximity
4501,6893,accelerometer
4502,6893,proximity
4503,5632,accelerometer
4504,5632,proximity
4505,5698,accelerometer
4506,5539,accelerometer
4507,5539,proximity
4508,5467,accelerometer
4509,5467,gyro
4510,5467,proximity
4511,5467,compass
4512,5467,thermometer
4513,5386,accelerometer
4514,5386,proximity
4515,5382,accelerometer
4516,5382,proximity
4517,5382,compass
4518,5365,accelerometer
4519,5267,accelerometer
4520,5267,gyro
4521,5267,proximity
4522,5267,compass
4523,5257,accelerometer
4524,5257,gyro
4525,5257,proximity
4526,5257,compass
4527,5327,accelerometer
4528,5327,proximity
4529,5327,compass
4530,5648,accelerometer
4531,5648,proximity
4532,5648,compass
4533,5439,accelerometer
4534,5065,accelerometer
4535,5065,proximity
4536,5237,accelerometer
4537,5237,gyro
4538,5237,proximity
4539,5237,compass
4540,5164,accelerometer
4541,5164,gyro
4542,5164,proximity
4543,5164,compass
4544,5250,accelerometer
4545,5250,proximity
4546,5250,compass
4547,5141,accelerometer
4548,5141,proximity
4549,5112,accelerometer
4550,5112,proximity
4551,5507,accelerometer
4552,5077,accelerometer
4553,5077,proximity
4554,5068,accelerometer
4555,5068,proximity
4556,5022,accelerometer
4557,5022,gyro
4558,5022,proximity
4559,5022,compass
4560,5020,accelerometer
4561,5020,proximity
4562,4963,accelerometer
4563,4963,proximity
4564,4963,compass
4565,4966,accelerometer
4566,4966,proximity
4567,4882,accelerometer
4568,4882,gyro
4569,4882,compass
4570,4839,accelerometer
4571,4839,proximity
4572,4839,compass
4573,4838,accelerometer
4574,4838,proximity
4575,4838,compass
4576,5383,accelerometer
4577,5383,proximity
4578,5383,compass
4579,4594,accelerometer
4580,4594,proximity
4581,4594,compass
4582,5003,
4583,4410,accelerometer
4584,4410,gyro
4585,4410,proximity
4586,4410,compass
4587,4737,accelerometer
4588,4737,proximity
4589,5848,
4590,5109,
4591,4841,
4592,4840,
4593,4837,
4594,5108,
4595,4698,
4596,4656,
4597,4587,accelerometer
4598,4587,gyro
4599,4587,compass
4600,5002,accelerometer
4601,5002,gyro
4602,5002,proximity
4603,5002,compass
4604,4570,accelerometer
4605,4570,gyro
4606,4570,proximity
4607,4570,compass
4608,4569,accelerometer
4609,4569,gyro
4610,4569,proximity
4611,4569,compass
4612,4568,accelerometer
4613,4568,gyro
4614,4568,proximity
4615,4568,compass
4616,4409,accelerometer
4617,4409,gyro
4618,4409,proximity
4619,4409,compass
4620,4381,accelerometer
4621,4381,gyro
4622,4381,proximity
4623,4381,compass
4624,4335,
4625,4334,
4626,4264,accelerometer
4627,4264,gyro
4628,4264,compass
4629,4265,accelerometer
4630,4265,gyro
4631,4265,compass
4632,4609,
4633,4260,accelerometer
4634,4260,proximity
4635,4260,compass
4636,4636,accelerometer
4637,4636,proximity
4638,4636,compass
4639,4234,accelerometer
4640,4234,proximity
4641,4234,compass
4642,4142,accelerometer
4643,4142,proximity
4644,4142,compass
4645,4312,
4646,4109,accelerometer
4647,4109,proximity
4648,4109,compass
4649,4057,accelerometer
4650,4057,proximity
4651,4057,compass
4652,4226,accelerometer
4653,4226,proximity
4654,4226,compass
4655,4148,
4656,4552,
4657,4147,
4658,4206,
4659,4205,accelerometer
4660,4205,proximity
4661,4205,compass
4662,4204,accelerometer
4663,4204,proximity
4664,4204,compass
4665,4032,
4666,3960,
4667,3951,
4668,3789,accelerometer
4669,3789,compass
4670,3905,accelerometer
4671,3905,compass
4672,3595,accelerometer
4673,3595,gyro
4674,3595,proximity
4675,3595,compass
4676,3596,accelerometer
4677,3596,proximity
4678,3596,compass
4679,3840,accelerometer
4680,3840,proximity
4681,3840,compass
4682,3513,accelerometer
4683,3513,proximity
4684,3513,compass
4685,3451,accelerometer
4686,3451,proximity
4687,3451,compass
4688,3861,accelerometer
4689,3944,
4690,3372,
4691,3162,accelerometer
4692,3162,proximity
4693,3162,compass
4694,3740,accelerometer
4695,4063,
4696,3974,
4697,3158,accelerometer
4698,3157,accelerometer
4699,6426,
4700,5119,accelerometer
4701,5119,proximity
4702,12817,fingerprint
4703,12817,accelerometer
4704,12817,proximity
4705,12817,compass
4706,12812,fingerprint
4707,12812,accelerometer
4708,12812,gyro
4709,12812,proximity
4710,12812,compass
4711,12792,fingerprint
4712,12792,accelerometer
4713,12792,proximity
4714,12792,compass
4715,12736,fingerprint
4716,12736,accelerometer
4717,12736,proximity
4718,12736,compass
4719,12733,fingerprint
4720,12733,accelerometer
4721,12733,gyro
4722,12733,proximity
4723,12733,compass
4724,12732,fingerprint
4725,12732,accelerometer
4726,12732,proximity
4727,12732,compass
4728,12731,fingerprint
4729,12731,accelerometer
4730,12731,proximity
4731,12731,compass
4732,12642,fingerprint
4733,12642,accelerometer
4734,12642,proximity
4735,12642,compass
4736,12641,fingerprint
4737,12641,accelerometer
4738,12641,gyro
4739,12641,proximity
4740,12641,compass
4741,12518,fingerprint
4742,12518,accelerometer
4743,12518,gyro
4744,12518,proximity
4745,12518,compass
4746,12451,fingerprint
4747,12451,accelerometer
4748,12451,proximity
4749,12451,compass
4750,12451,gyro
4751,12424,fingerprint
4752,12424,accelerometer
4753,12424,proximity
4754,12424,compass
4755,12365,fingerprint
4756,12365,accelerometer
4757,12365,gyro
4758,12365,proximity
4759,12365,compass
4760,12289,fingerprint
4761,12289,accelerometer
4762,12289,proximity
4763,12289,compass
4764,12273,fingerprint
4765,12273,accelerometer
4766,12273,gyro
4767,12273,proximity
4768,12273,compass
4769,12288,fingerprint
4770,12288,accelerometer
4771,12288,gyro
4772,12288,proximity
4773,12288,compass
4774,12272,fingerprint
4775,12272,accelerometer
4776,12272,gyro
4777,12272,proximity
4778,12272,compass
4779,12274,fingerprint
4780,12274,accelerometer
4781,12274,proximity
4782,12274,compass
4783,12243,fingerprint
4784,12243,accelerometer
4785,12243,proximity
4786,12216,fingerprint
4787,12216,accelerometer
4788,12216,proximity
4789,12216,compass
4790,12214,fingerprint
4791,12214,accelerometer
4792,12214,proximity
4793,12214,compass
4794,12131,fingerprint
4795,12131,accelerometer
4796,12131,proximity
4797,12131,compass
4798,12116,fingerprint
4799,12116,accelerometer
4800,12116,proximity
4801,11976,fingerprint
4802,11976,accelerometer
4803,11976,gyro
4804,11976,proximity
4805,11976,compass
4806,11931,fingerprint
4807,11931,accelerometer
4808,11931,gyro
4809,11931,proximity
4810,11931,compass
4811,11930,fingerprint
4812,11930,accelerometer
4813,11930,proximity
4814,11930,compass
4815,11929,fingerprint
4816,11929,accelerometer
4817,11929,proximity
4818,11929,compass
4819,11912,fingerprint
4820,11912,accelerometer
4821,11912,gyro
4822,11912,proximity
4823,11912,compass
4824,11922,
4825,11923,fingerprint
4826,11923,accelerometer
4827,11923,proximity
4828,11923,compass
4829,11924,fingerprint
4830,11924,accelerometer
4831,11924,proximity
4832,11913,fingerprint
4833,11913,accelerometer
4834,11913,gyro
4835,11913,proximity
4836,11913,compass
4837,11919,fingerprint
4838,11919,accelerometer
4839,11919,gyro
4840,11919,proximity
4841,11919,compass
4842,11822,fingerprint
4843,11822,accelerometer
4844,11822,proximity
4845,11822,compass
4846,11742,fingerprint
4847,11742,accelerometer
4848,11742,proximity
4849,11695,fingerprint
4850,11695,accelerometer
4851,11695,proximity
4852,11695,gyro
4853,11695,compass
4854,11663,fingerprint
4855,11663,accelerometer
4856,11663,gyro
4857,11663,proximity
4858,11663,compass
4859,11662,fingerprint
4860,11662,accelerometer
4861,11662,gyro
4862,11662,proximity
4863,11662,compass
4864,11605,fingerprint
4865,11605,accelerometer
4866,11605,gyro
4867,11605,proximity
4868,11605,compass
4869,11547,fingerprint
4870,11547,accelerometer
4871,11547,proximity
4872,11547,compass
4873,11876,fingerprint
4874,11876,accelerometer
4875,11876,proximity
4876,11876,compass
4877,11527,fingerprint
4878,11527,accelerometer
4879,11527,gyro
4880,11527,proximity
4881,11527,compass
4882,11526,fingerprint
4883,11526,accelerometer
4884,11526,gyro
4885,11526,proximity
4886,11526,compass
4887,11523,fingerprint
4888,11523,accelerometer
4889,11523,gyro
4890,11523,proximity
4891,11523,compass
4892,11497,fingerprint
4893,11497,accelerometer
4894,11497,gyro
4895,11497,proximity
4896,11497,compass
4897,11498,fingerprint
4898,11498,accelerometer
4899,11498,proximity
4900,11498,compass
4901,11499,accelerometer
4902,11499,proximity
4903,11478,fingerprint
4904,11478,accelerometer
4905,11478,proximity
4906,11473,fingerprint
4907,11473,accelerometer
4908,11473,proximity
4909,11355,fingerprint
4910,11355,accelerometer
4911,11355,gyro
4912,11355,proximity
4913,11355,compass
4914,11221,fingerprint
4915,11221,accelerometer
4916,11221,proximity
4917,11216,fingerprint
4918,11216,accelerometer
4919,11216,proximity
4920,11216,compass
4921,11214,fingerprint
4922,11214,accelerometer
4923,11214,gyro
4924,11214,proximity
4925,11214,compass
4926,11202,fingerprint
4927,11202,accelerometer
4928,11202,gyro
4929,11202,proximity
4930,11202,compass
4931,11201,fingerprint
4932,11201,accelerometer
4933,11201,gyro
4934,11201,proximity
4935,11201,compass
4936,11189,fingerprint
4937,11189,accelerometer
4938,11189,proximity
4939,11157,fingerprint
4940,11157,accelerometer
4941,11157,gyro
4942,11157,proximity
4943,11157,compass
4944,11162,fingerprint
4945,11162,accelerometer
4946,11162,gyro
4947,11162,proximity
4948,11162,compass
4949,11161,fingerprint
4950,11161,accelerometer
4951,11161,gyro
4952,11161,proximity
4953,11161,compass
4954,10989,fingerprint
4955,10989,accelerometer
4956,10989,gyro
4957,10989,proximity
4958,10989,compass
4959,11097,fingerprint
4960,11097,accelerometer
4961,11097,gyro
4962,11097,proximity
4963,11097,compass
4964,11098,fingerprint
4965,11098,accelerometer
4966,11098,gyro
4967,11098,proximity
4968,11098,compass
4969,11031,fingerprint
4970,11031,accelerometer
4971,11031,proximity
4972,10908,fingerprint
4973,10908,accelerometer
4974,10908,gyro
4975,10908,proximity
4976,10908,compass
4977,10907,fingerprint
4978,10907,accelerometer
4979,10907,gyro
4980,10907,proximity
4981,10907,compass
4982,10909,fingerprint
4983,10909,accelerometer
4984,10909,proximity
4985,10909,compass
4986,10891,fingerprint
4987,10891,accelerometer
4988,10891,proximity
4989,10891,compass
4990,10869,fingerprint
4991,10869,accelerometer
4992,10869,proximity
4993,10868,fingerprint
4994,10868,accelerometer
4995,10868,proximity
4996,10735,fingerprint
4997,10735,accelerometer
4998,10735,gyro
4999,10735,proximity
5000,10735,compass
5001,10699,fingerprint
5002,10699,accelerometer
5003,10699,proximity
5004,10699,compass
5005,10646,fingerprint
5006,10646,accelerometer
5007,10646,proximity
5008,10622,fingerprint
5009,10622,accelerometer
5010,10622,gyro
5011,10622,proximity
5012,10622,compass
5013,10514,fingerprint
5014,10514,accelerometer
5015,10514,gyro
5016,10514,proximity
5017,10514,compass
5018,10515,fingerprint
5019,10515,accelerometer
5020,10515,proximity
5021,10515,compass
5022,10516,fingerprint
5023,10516,accelerometer
5024,10516,proximity
5025,10452,fingerprint
5026,10452,accelerometer
5027,10452,gyro
5028,10452,proximity
5029,10452,compass
5030,10401,fingerprint
5031,10401,accelerometer
5032,10401,gyro
5033,10401,proximity
5034,10401,compass
5035,10367,fingerprint
5036,10367,accelerometer
5037,10367,gyro
5038,10367,proximity
5039,10285,fingerprint
5040,10285,accelerometer
5041,10285,gyro
5042,10285,proximity
5043,10285,compass
5044,10175,fingerprint
5045,10175,accelerometer
5046,10175,proximity
5047,10175,compass
5048,10177,fingerprint
5049,10177,accelerometer
5050,10177,proximity
5051,10177,compass
5052,10272,fingerprint
5053,10272,accelerometer
5054,10272,gyro
5055,10272,proximity
5056,10272,compass
5057,10156,fingerprint
5058,10156,accelerometer
5059,10156,gyro
5060,10156,proximity
5061,10156,compass
5062,10128,fingerprint
5063,10128,accelerometer
5064,10128,gyro
5065,10128,proximity
5066,10128,compass
5067,10127,fingerprint
5068,10127,accelerometer
5069,10127,gyro
5070,10127,proximity
5071,10127,compass
5072,10116,fingerprint
5073,10116,accelerometer
5074,10116,gyro
5075,10116,proximity
5076,10116,compass
5077,10008,fingerprint
5078,10008,accelerometer
5079,10008,proximity
5080,10008,compass
5081,9980,fingerprint
5082,9980,accelerometer
5083,9980,proximity
5084,9980,compass
5085,9975,fingerprint
5086,9975,accelerometer
5087,9975,proximity
5088,9975,compass
5089,9927,fingerprint
5090,9927,accelerometer
5091,9927,proximity
5092,9927,compass
5093,9915,fingerprint
5094,9915,accelerometer
5095,9915,gyro
5096,9915,proximity
5097,9915,compass
5098,9856,fingerprint
5099,9856,accelerometer
5100,9856,proximity
5101,9856,compass
5102,9761,fingerprint
5103,9761,accelerometer
5104,9761,gyro
5105,9761,proximity
5106,9761,compass
5107,9680,fingerprint
5108,9680,accelerometer
5109,9680,proximity
5110,9680,compass
5111,9678,fingerprint
5112,9678,accelerometer
5113,9678,gyro
5114,9678,proximity
5115,9678,compass
5116,9679,fingerprint
5117,9679,accelerometer
5118,9679,proximity
5119,9679,compass
5120,9658,fingerprint
5121,9658,accelerometer
5122,9658,proximity
5123,9658,compass
5124,9657,
5125,9656,
5126,9477,accelerometer
5127,9477,proximity
5128,9477,compass
5129,9477,fingerprint
5130,9423,fingerprint
5131,9423,accelerometer
5132,9423,proximity
5133,9423,compass
5134,9416,fingerprint
5135,9416,accelerometer
5136,9416,gyro
5137,9416,proximity
5138,9416,compass
5139,9420,fingerprint
5140,9420,accelerometer
5141,9420,gyro
5142,9420,proximity
5143,9420,compass
5144,9426,fingerprint
5145,9426,accelerometer
5146,9426,proximity
5147,9426,compass
5148,9417,fingerprint
5149,9417,accelerometer
5150,9417,gyro
5151,9417,proximity
5152,9417,compass
5153,9429,fingerprint
5154,9429,accelerometer
5155,9429,gyro
5156,9429,proximity
5157,9429,compass
5158,9430,accelerometer
5159,9430,proximity
5160,9430,fingerprint
5161,9425,fingerprint
5162,9425,accelerometer
5163,9425,proximity
5164,9425,compass
5165,9421,fingerprint
5166,9421,accelerometer
5167,9421,proximity
5168,9421,compass
5169,9415,fingerprint
5170,9415,accelerometer
5171,9415,gyro
5172,9415,proximity
5173,9415,compass
5174,9414,fingerprint
5175,9414,accelerometer
5176,9414,gyro
5177,9414,proximity
5178,9414,compass
5179,9428,accelerometer
5180,9428,proximity
5181,9428,compass
5182,9427,fingerprint
5183,9427,accelerometer
5184,9427,proximity
5185,9427,compass
5186,9419,fingerprint
5187,9419,accelerometer
5188,9419,gyro
5189,9419,proximity
5190,9419,compass
5191,9418,fingerprint
5192,9418,accelerometer
5193,9418,proximity
5194,9418,compass
5195,9431,accelerometer
5196,9431,proximity
5197,9479,fingerprint
5198,9479,accelerometer
5199,9479,gyro
5200,9479,proximity
5201,9479,compass
5202,9478,fingerprint
5203,9478,accelerometer
5204,9478,gyro
5205,9478,proximity
5206,9478,compass
5207,9422,fingerprint
5208,9422,accelerometer
5209,9422,gyro
5210,9422,proximity
5211,9422,compass
5212,9473,fingerprint
5213,9473,accelerometer
5214,9473,proximity
5215,9473,compass
5216,9472,fingerprint
5217,9472,accelerometer
5218,9472,proximity
5219,9472,compass
5220,9476,fingerprint
5221,9476,accelerometer
5222,9476,proximity
5223,9476,compass
5224,9475,fingerprint
5225,9475,accelerometer
5226,9475,proximity
5227,9475,compass
5228,9474,fingerprint
5229,9474,accelerometer
5230,9474,proximity
5231,9474,compass
5232,12783,accelerometer
5233,12783,gyro
5234,12783,proximity
5235,12476,accelerometer
5236,12476,gyro
5237,12476,proximity
5238,12476,compass
5239,12443,fingerprint
5240,12443,accelerometer
5241,12443,gyro
5242,12443,compass
5243,12425,
5244,12071,fingerprint
5245,12071,accelerometer
5246,12071,gyro
5247,12071,compass
5248,12052,accelerometer
5249,12052,proximity
5250,12521,accelerometer
5251,12521,proximity
5252,11842,accelerometer
5253,11842,gyro
5254,11842,proximity
5255,11841,accelerometer
5256,11841,gyro
5257,11841,proximity
5258,11841,compass
5259,12162,accelerometer
5260,12162,proximity
5261,11783,
5262,11747,fingerprint
5263,11747,accelerometer
5264,11747,gyro
5265,11747,proximity
5266,11747,compass
5267,11711,accelerometer
5268,11711,proximity
5269,11711,gyro
5270,11394,accelerometer
5271,11394,gyro
5272,11394,proximity
5273,11394,compass
5274,11331,fingerprint
5275,11331,accelerometer
5276,11331,gyro
5277,11331,proximity
5278,11331,compass
5279,12008,fingerprint
5280,12008,accelerometer
5281,12008,proximity
