,Device ID,Network,is 2g,is 3g,is 4g,is 5g
0,11706,4G,1.0,1.0,1.0,0.0
1,10981,4G,1.0,1.0,1.0,0.0
2,10980,4G,1.0,1.0,1.0,0.0
3,10679,4G,1.0,1.0,1.0,0.0
4,10680,4G,1.0,1.0,1.0,0.0
5,10682,4G,1.0,1.0,1.0,0.0
6,11659,4G,1.0,1.0,1.0,0.0
7,10618,4G,1.0,1.0,1.0,0.0
8,12017,4G,1.0,1.0,1.0,0.0
9,10500,4G,1.0,1.0,1.0,0.0
10,10501,4G,1.0,1.0,1.0,0.0
11,12041,4G,1.0,1.0,1.0,0.0
12,10490,4G,1.0,1.0,1.0,0.0
13,10016,4G,1.0,1.0,1.0,0.0
14,10017,4G,1.0,1.0,1.0,0.0
15,10018,4G,1.0,1.0,1.0,0.0
16,10019,4G,1.0,1.0,1.0,0.0
17,10042,4G,1.0,1.0,1.0,0.0
18,9842,4G,1.0,1.0,1.0,0.0
19,9843,4G,1.0,1.0,1.0,0.0
20,10108,4G,0.0,0.0,1.0,0.0
21,9837,No,0.0,0.0,0.0,0.0
22,9601,4G,1.0,1.0,1.0,0.0
23,9600,4G,1.0,1.0,1.0,0.0
24,9599,4G,1.0,1.0,1.0,0.0
25,9598,4G,1.0,1.0,1.0,0.0
26,9510,4G,1.0,1.0,1.0,0.0
27,9511,3G,1.0,1.0,0.0,0.0
28,9985,4G,1.0,1.0,1.0,0.0
29,9574,4G,1.0,1.0,1.0,0.0
30,9291,4G,1.0,1.0,1.0,0.0
31,9271,4G,1.0,1.0,1.0,0.0
32,9012,4G,1.0,1.0,1.0,0.0
33,9004,4G,1.0,1.0,1.0,0.0
34,9084,4G,1.0,1.0,1.0,0.0
35,9085,4G,1.0,1.0,1.0,0.0
36,9086,4G,1.0,1.0,1.0,0.0
37,8989,4G,1.0,1.0,1.0,0.0
38,9986,4G,1.0,1.0,1.0,0.0
39,9093,No,0.0,0.0,0.0,0.0
40,9094,No,0.0,0.0,0.0,0.0
41,8844,4G,1.0,1.0,1.0,0.0
42,8832,4G,1.0,1.0,1.0,0.0
43,8843,4G,1.0,1.0,1.0,0.0
44,8830,4G,1.0,1.0,1.0,0.0
45,8819,4G,1.0,1.0,1.0,0.0
46,8803,4G,1.0,1.0,1.0,0.0
47,8569,4G,1.0,1.0,1.0,0.0
48,8639,4G,1.0,1.0,1.0,0.0
49,8591,4G,1.0,1.0,1.0,0.0
50,8590,4G,1.0,1.0,1.0,0.0
51,8589,4G,1.0,1.0,1.0,0.0
52,8512,4G,1.0,1.0,1.0,0.0
53,8377,4G,1.0,1.0,1.0,0.0
54,8352,3G,1.0,1.0,0.0,0.0
55,8298,4G,1.0,1.0,1.0,0.0
56,8205,4G,1.0,1.0,1.0,0.0
57,8157,3G,1.0,1.0,0.0,0.0
58,8105,4G,1.0,1.0,1.0,0.0
59,8060,4G,1.0,1.0,1.0,0.0
60,7937,4G,1.0,1.0,1.0,0.0
61,7936,4G,1.0,1.0,1.0,0.0
62,7935,4G,1.0,1.0,1.0,0.0
63,8449,4G,1.0,1.0,1.0,0.0
64,7896,4G,1.0,1.0,1.0,0.0
65,7897,4G,1.0,1.0,1.0,0.0
66,7856,4G,1.0,1.0,1.0,0.0
67,7851,2G,1.0,0.0,0.0,0.0
68,7847,3G,1.0,1.0,0.0,0.0
69,8167,3G,1.0,1.0,0.0,0.0
70,7846,4G,1.0,1.0,1.0,0.0
71,7845,3G,1.0,1.0,0.0,0.0
72,7844,3G,1.0,1.0,0.0,0.0
73,7843,4G,1.0,1.0,1.0,0.0
74,8230,4G,1.0,1.0,1.0,0.0
75,7776,4G,1.0,1.0,1.0,0.0
76,7720,4G,1.0,1.0,1.0,0.0
77,7709,No,0.0,0.0,0.0,0.0
78,7708,No,0.0,0.0,0.0,0.0
79,7570,4G,1.0,1.0,1.0,0.0
80,7652,2G,1.0,0.0,0.0,0.0
81,7571,2G,1.0,0.0,0.0,0.0
82,7549,4G,1.0,1.0,1.0,0.0
83,7548,No,0.0,0.0,0.0,0.0
84,7547,3G,1.0,1.0,0.0,0.0
85,7546,4G,1.0,1.0,1.0,0.0
86,7545,4G,1.0,1.0,1.0,0.0
87,7544,3G,1.0,1.0,0.0,0.0
88,7543,4G,1.0,1.0,1.0,0.0
89,7190,4G,1.0,1.0,1.0,0.0
90,7234,4G,1.0,1.0,1.0,0.0
91,7189,3G,1.0,1.0,0.0,0.0
92,7081,4G,1.0,1.0,1.0,0.0
93,7080,4G,1.0,1.0,1.0,0.0
94,7092,3G,1.0,1.0,0.0,0.0
95,7093,,,,,
96,7094,,,,,
97,7098,3G,1.0,1.0,0.0,0.0
98,7097,4G,1.0,1.0,1.0,0.0
99,7096,3G,1.0,1.0,0.0,0.0
100,7095,No,0.0,0.0,0.0,0.0
101,6936,4G,1.0,1.0,1.0,0.0
102,6935,4G,1.0,1.0,1.0,0.0
103,6934,4G,1.0,1.0,1.0,0.0
104,6933,4G,1.0,1.0,1.0,0.0
105,6979,3G,1.0,1.0,0.0,0.0
106,6932,3G,1.0,1.0,0.0,0.0
107,6774,3G,1.0,1.0,0.0,0.0
108,6773,3G,1.0,1.0,0.0,0.0
109,6732,3G,1.0,1.0,0.0,0.0
110,6712,2G,1.0,0.0,0.0,0.0
111,7123,4G,1.0,1.0,1.0,0.0
112,6700,4G,1.0,1.0,1.0,0.0
113,6699,4G,1.0,1.0,1.0,0.0
114,6657,4G,1.0,1.0,1.0,0.0
115,6656,4G,1.0,1.0,1.0,0.0
116,7154,3G,1.0,1.0,0.0,0.0
117,7153,3G,1.0,1.0,0.0,0.0
118,6655,4G,1.0,1.0,1.0,0.0
119,6654,4G,1.0,1.0,1.0,0.0
120,6653,4G,1.0,1.0,1.0,0.0
121,6619,3G,1.0,1.0,0.0,0.0
122,6599,3G,1.0,1.0,0.0,0.0
123,6516,3G,1.0,1.0,0.0,0.0
124,6459,No,0.0,0.0,0.0,0.0
125,6931,2G,1.0,0.0,0.0,0.0
126,6695,2G,1.0,0.0,0.0,0.0
127,6696,3G,1.0,1.0,0.0,0.0
128,6337,2G,1.0,0.0,0.0,0.0
129,6336,2G,1.0,0.0,0.0,0.0
130,6165,4G,1.0,1.0,1.0,0.0
131,6164,,,,,
132,6153,4G,1.0,1.0,1.0,0.0
133,6152,4G,1.0,1.0,1.0,0.0
134,6151,4G,1.0,1.0,1.0,0.0
135,6141,,,,,
136,6140,4G,1.0,1.0,1.0,0.0
137,6139,3G,1.0,1.0,0.0,0.0
138,6138,3G,1.0,1.0,0.0,0.0
139,6134,4G,1.0,1.0,1.0,0.0
140,6130,3G,1.0,1.0,0.0,0.0
141,6135,4G,1.0,1.0,1.0,0.0
142,6131,3G,1.0,1.0,0.0,0.0
143,6132,3G,1.0,1.0,0.0,0.0
144,5960,2G,1.0,0.0,0.0,0.0
145,6167,2G,1.0,0.0,0.0,0.0
146,5937,3G,1.0,1.0,0.0,0.0
147,5938,3G,1.0,1.0,0.0,0.0
148,5947,3G,1.0,1.0,0.0,0.0
149,5939,3G,1.0,1.0,0.0,0.0
150,5741,3G,1.0,1.0,0.0,0.0
151,5740,3G,1.0,1.0,0.0,0.0
152,5693,3G,1.0,1.0,0.0,0.0
153,5692,3G,1.0,1.0,0.0,0.0
154,5687,3G,1.0,1.0,0.0,0.0
155,5691,3G,1.0,1.0,0.0,0.0
156,5680,No,0.0,0.0,0.0,0.0
157,5671,3G,1.0,1.0,0.0,0.0
158,5672,3G,1.0,1.0,0.0,0.0
159,5668,4G,1.0,1.0,1.0,0.0
160,5669,3G,1.0,1.0,0.0,0.0
161,5449,No,0.0,0.0,0.0,0.0
162,5335,4G,1.0,1.0,1.0,0.0
163,5681,3G,1.0,1.0,0.0,0.0
164,5334,3G,1.0,1.0,0.0,0.0
165,5318,3G,1.0,1.0,0.0,0.0
166,5319,3G,1.0,1.0,0.0,0.0
167,5296,3G,1.0,1.0,0.0,0.0
168,5332,3G,1.0,1.0,0.0,0.0
169,5236,No,0.0,0.0,0.0,0.0
170,5235,No,0.0,0.0,0.0,0.0
171,5234,No,0.0,0.0,0.0,0.0
172,5233,No,0.0,0.0,0.0,0.0
173,5232,No,0.0,0.0,0.0,0.0
174,5231,3G,1.0,1.0,0.0,0.0
175,5230,3G,1.0,1.0,0.0,0.0
176,5229,3G,1.0,1.0,0.0,0.0
177,5228,3G,1.0,1.0,0.0,0.0
178,5242,3G,1.0,1.0,0.0,0.0
179,5227,,,,,
180,5226,4G,1.0,1.0,1.0,0.0
181,5225,3G,1.0,1.0,0.0,0.0
182,5218,3G,1.0,1.0,0.0,0.0
183,5139,3G,1.0,1.0,0.0,0.0
184,5110,3G,1.0,1.0,0.0,0.0
185,5165,3G,1.0,1.0,0.0,0.0
186,5866,3G,1.0,1.0,0.0,0.0
187,5103,3G,1.0,1.0,0.0,0.0
188,5080,3G,1.0,1.0,0.0,0.0
189,4846,3G,1.0,1.0,0.0,0.0
190,4845,3G,1.0,1.0,0.0,0.0
191,4844,2G,1.0,0.0,0.0,0.0
192,4843,2G,1.0,0.0,0.0,0.0
193,4842,2G,1.0,0.0,0.0,0.0
194,4780,3G,1.0,1.0,0.0,0.0
195,4733,3G,1.0,1.0,0.0,0.0
196,4732,3G,1.0,1.0,0.0,0.0
197,4731,2G,1.0,0.0,0.0,0.0
198,4730,3G,1.0,1.0,0.0,0.0
199,4920,2G,1.0,0.0,0.0,0.0
200,4729,3G,1.0,1.0,0.0,0.0
201,4728,2G,1.0,0.0,0.0,0.0
202,4727,2G,1.0,0.0,0.0,0.0
203,4726,2G,1.0,0.0,0.0,0.0
204,4725,2G,1.0,0.0,0.0,0.0
205,4724,2G,1.0,0.0,0.0,0.0
206,4723,2G,1.0,0.0,0.0,0.0
207,4722,2G,1.0,0.0,0.0,0.0
208,4721,2G,1.0,0.0,0.0,0.0
209,4720,2G,1.0,0.0,0.0,0.0
210,4663,3G,1.0,1.0,0.0,0.0
211,4549,3G,1.0,1.0,0.0,0.0
212,4922,2G,1.0,0.0,0.0,0.0
213,4321,3G,1.0,1.0,0.0,0.0
214,4308,2G,1.0,0.0,0.0,0.0
215,4661,3G,1.0,1.0,0.0,0.0
216,3799,3G,1.0,1.0,0.0,0.0
217,3798,3G,1.0,1.0,0.0,0.0
218,4629,2G,1.0,0.0,0.0,0.0
219,3797,3G,1.0,1.0,0.0,0.0
220,3796,3G,1.0,1.0,0.0,0.0
221,3795,3G,1.0,1.0,0.0,0.0
222,3822,3G,1.0,1.0,0.0,0.0
223,4659,3G,1.0,1.0,0.0,0.0
224,4528,3G,1.0,1.0,0.0,0.0
225,4104,2G,1.0,0.0,0.0,0.0
226,3793,2G,1.0,0.0,0.0,0.0
227,3794,2G,1.0,0.0,0.0,0.0
228,3800,2G,1.0,0.0,0.0,0.0
229,4628,2G,1.0,0.0,0.0,0.0
230,4103,2G,1.0,0.0,0.0,0.0
231,3824,2G,1.0,0.0,0.0,0.0
232,3801,2G,1.0,0.0,0.0,0.0
233,3802,2G,1.0,0.0,0.0,0.0
234,3803,3G,1.0,1.0,0.0,0.0
235,3804,2G,1.0,0.0,0.0,0.0
236,3805,2G,1.0,0.0,0.0,0.0
237,3806,2G,1.0,0.0,0.0,0.0
238,3807,2G,1.0,0.0,0.0,0.0
239,3808,2G,1.0,0.0,0.0,0.0
240,3809,2G,1.0,0.0,0.0,0.0
241,3810,2G,1.0,0.0,0.0,0.0
242,3811,3G,1.0,1.0,0.0,0.0
243,3812,2G,1.0,0.0,0.0,0.0
244,3813,2G,1.0,0.0,0.0,0.0
245,3814,2G,1.0,0.0,0.0,0.0
246,3815,2G,1.0,0.0,0.0,0.0
247,3816,2G,1.0,0.0,0.0,0.0
248,3817,2G,1.0,0.0,0.0,0.0
249,3818,2G,1.0,0.0,0.0,0.0
250,3819,2G,1.0,0.0,0.0,0.0
251,3820,2G,1.0,0.0,0.0,0.0
252,3821,2G,1.0,0.0,0.0,0.0
253,3823,2G,1.0,0.0,0.0,0.0
254,3407,2G,1.0,0.0,0.0,0.0
255,3186,2G,1.0,0.0,0.0,0.0
256,3184,2G,1.0,0.0,0.0,0.0
257,3182,2G,1.0,0.0,0.0,0.0
258,3181,2G,1.0,0.0,0.0,0.0
259,3178,2G,1.0,0.0,0.0,0.0
260,3179,2G,1.0,0.0,0.0,0.0
261,3176,2G,1.0,0.0,0.0,0.0
262,3173,3G,1.0,1.0,0.0,0.0
263,3188,2G,1.0,0.0,0.0,0.0
264,3171,2G,1.0,0.0,0.0,0.0
265,3175,2G,1.0,0.0,0.0,0.0
266,3170,2G,1.0,0.0,0.0,0.0
267,3172,2G,1.0,0.0,0.0,0.0
268,3168,3G,1.0,1.0,0.0,0.0
269,3174,2G,1.0,0.0,0.0,0.0
270,3187,2G,1.0,0.0,0.0,0.0
271,3185,2G,1.0,0.0,0.0,0.0
272,3183,2G,1.0,0.0,0.0,0.0
273,3180,2G,1.0,0.0,0.0,0.0
274,3177,2G,1.0,0.0,0.0,0.0
275,12548,5G,1.0,1.0,1.0,1.0
276,12557,5G,1.0,1.0,1.0,1.0
277,12558,5G,1.0,1.0,1.0,1.0
278,12559,5G,1.0,1.0,1.0,1.0
279,12560,4G,1.0,1.0,1.0,0.0
280,12561,4G,1.0,1.0,1.0,0.0
281,12562,4G,1.0,1.0,1.0,0.0
282,11939,5G,1.0,1.0,1.0,1.0
283,11940,5G,1.0,1.0,1.0,1.0
284,11941,5G,1.0,1.0,1.0,1.0
285,11773,5G,1.0,1.0,1.0,1.0
286,11860,5G,1.0,1.0,1.0,1.0
287,11862,5G,1.0,1.0,1.0,1.0
288,11861,5G,1.0,1.0,1.0,1.0
289,11827,4G,1.0,1.0,1.0,0.0
290,11866,4G,1.0,1.0,1.0,0.0
291,11864,4G,1.0,1.0,1.0,0.0
292,11865,4G,1.0,1.0,1.0,0.0
293,11410,5G,1.0,1.0,1.0,1.0
294,11411,5G,1.0,1.0,1.0,1.0
295,11089,5G,1.0,1.0,1.0,1.0
296,11102,5G,1.0,1.0,1.0,1.0
297,11103,5G,1.0,1.0,1.0,1.0
298,11104,5G,1.0,1.0,1.0,1.0
299,11105,5G,1.0,1.0,1.0,1.0
300,11106,4G,1.0,1.0,1.0,0.0
301,11147,4G,1.0,1.0,1.0,0.0
302,11146,4G,1.0,1.0,1.0,0.0
303,11107,4G,1.0,1.0,1.0,0.0
304,10864,5G,1.0,1.0,1.0,1.0
305,10865,5G,1.0,1.0,1.0,1.0
306,10237,5G,1.0,1.0,1.0,1.0
307,10508,5G,1.0,1.0,1.0,1.0
308,10509,5G,1.0,1.0,1.0,1.0
309,10510,5G,1.0,1.0,1.0,1.0
310,10444,4G,1.0,1.0,1.0,0.0
311,10445,4G,1.0,1.0,1.0,0.0
312,10446,4G,1.0,1.0,1.0,0.0
313,10447,4G,1.0,1.0,1.0,0.0
314,10448,4G,1.0,1.0,1.0,0.0
315,10449,4G,1.0,1.0,1.0,0.0
316,10170,4G,1.0,1.0,1.0,0.0
317,10136,4G,1.0,1.0,1.0,0.0
318,10137,4G,1.0,1.0,1.0,0.0
319,9846,4G,1.0,1.0,1.0,0.0
320,9847,4G,1.0,1.0,1.0,0.0
321,9848,4G,1.0,1.0,1.0,0.0
322,9857,4G,1.0,1.0,1.0,0.0
323,9860,4G,1.0,1.0,1.0,0.0
324,9859,4G,1.0,1.0,1.0,0.0
325,9858,4G,1.0,1.0,1.0,0.0
326,9638,4G,1.0,1.0,1.0,0.0
327,9637,4G,1.0,1.0,1.0,0.0
328,9387,4G,1.0,1.0,1.0,0.0
329,9386,4G,1.0,1.0,1.0,0.0
330,9319,4G,1.0,1.0,1.0,0.0
331,9318,4G,1.0,1.0,1.0,0.0
332,9320,4G,1.0,1.0,1.0,0.0
333,9321,4G,1.0,1.0,1.0,0.0
334,9322,4G,1.0,1.0,1.0,0.0
335,9142,4G,1.0,1.0,1.0,0.0
336,8858,4G,1.0,1.0,1.0,0.0
337,8131,4G,1.0,1.0,1.0,0.0
338,8573,4G,1.0,1.0,1.0,0.0
339,8861,4G,1.0,1.0,1.0,0.0
340,8860,4G,1.0,1.0,1.0,0.0
341,8859,4G,1.0,1.0,1.0,0.0
342,8717,4G,1.0,1.0,1.0,0.0
343,8716,4G,1.0,1.0,1.0,0.0
344,8620,4G,1.0,1.0,1.0,0.0
345,8331,No,0.0,0.0,0.0,0.0
346,8332,No,0.0,0.0,0.0,0.0
347,8329,No,0.0,0.0,0.0,0.0
348,8330,No,0.0,0.0,0.0,0.0
349,8328,No,0.0,0.0,0.0,0.0
350,8334,No,0.0,0.0,0.0,0.0
351,8327,No,0.0,0.0,0.0,0.0
352,8333,No,0.0,0.0,0.0,0.0
353,8065,4G,1.0,1.0,1.0,0.0
354,8064,4G,1.0,1.0,1.0,0.0
355,7984,4G,1.0,1.0,1.0,0.0
356,7969,4G,1.0,1.0,1.0,0.0
357,7243,4G,1.0,1.0,1.0,0.0
358,7242,4G,1.0,1.0,1.0,0.0
359,7562,4G,1.0,1.0,1.0,0.0
360,7561,4G,1.0,1.0,1.0,0.0
361,7698,No,0.0,0.0,0.0,0.0
362,7697,No,0.0,0.0,0.0,0.0
363,7696,No,0.0,0.0,0.0,0.0
364,7695,No,0.0,0.0,0.0,0.0
365,7694,No,0.0,0.0,0.0,0.0
366,7693,No,0.0,0.0,0.0,0.0
367,6742,4G,1.0,1.0,1.0,0.0
368,6741,4G,1.0,1.0,1.0,0.0
369,6665,4G,1.0,1.0,1.0,0.0
370,6378,4G,1.0,1.0,1.0,0.0
371,5797,4G,1.0,1.0,1.0,0.0
372,5735,4G,1.0,1.0,1.0,0.0
373,5685,4G,1.0,1.0,1.0,0.0
374,5690,4G,1.0,1.0,1.0,0.0
375,5070,No,0.0,0.0,0.0,0.0
376,5061,4G,1.0,1.0,1.0,0.0
377,5072,No,0.0,0.0,0.0,0.0
378,5071,4G,1.0,1.0,1.0,0.0
379,4910,4G,1.0,1.0,1.0,0.0
380,4620,4G,1.0,1.0,1.0,0.0
381,4621,No,0.0,0.0,0.0,0.0
382,4212,3G,1.0,1.0,0.0,0.0
383,3848,3G,1.0,1.0,0.0,0.0
384,3847,No,0.0,0.0,0.0,0.0
385,3849,3G,1.0,1.0,0.0,0.0
386,3275,3G,1.0,1.0,0.0,0.0
387,3716,3G,1.0,1.0,0.0,0.0
388,3827,3G,1.0,1.0,0.0,0.0
389,3828,No,0.0,0.0,0.0,0.0
390,12746,5G,1.0,1.0,1.0,1.0
391,12780,5G,1.0,1.0,1.0,1.0
392,12380,5G,1.0,1.0,1.0,1.0
393,12224,5G,1.0,1.0,1.0,1.0
394,12223,5G,1.0,1.0,1.0,1.0
395,11880,5G,1.0,1.0,1.0,1.0
396,11881,5G,1.0,1.0,1.0,1.0
397,11986,5G,1.0,1.0,1.0,1.0
398,11882,5G,1.0,1.0,1.0,1.0
399,11656,5G,1.0,1.0,1.0,1.0
400,11648,5G,1.0,1.0,1.0,1.0
401,11647,5G,1.0,1.0,1.0,1.0
402,11053,5G,1.0,1.0,1.0,1.0
403,11054,5G,1.0,1.0,1.0,1.0
404,11006,5G,1.0,1.0,1.0,1.0
405,10892,5G,1.0,1.0,1.0,1.0
406,10893,5G,1.0,1.0,1.0,1.0
407,10785,5G,1.0,1.0,1.0,1.0
408,10784,5G,1.0,1.0,1.0,1.0
409,10715,5G,1.0,1.0,1.0,1.0
410,10393,5G,1.0,1.0,1.0,1.0
411,10379,5G,1.0,1.0,1.0,1.0
412,10296,5G,1.0,1.0,1.0,1.0
413,10328,5G,1.0,1.0,1.0,1.0
414,9770,4G,1.0,1.0,1.0,0.0
415,9698,4G,1.0,1.0,1.0,0.0
416,9667,4G,1.0,1.0,1.0,0.0
417,9634,4G,1.0,1.0,1.0,0.0
418,9633,4G,1.0,1.0,1.0,0.0
419,9410,4G,1.0,1.0,1.0,0.0
420,9437,4G,1.0,1.0,1.0,0.0
421,9373,4G,1.0,1.0,1.0,0.0
422,9372,4G,1.0,1.0,1.0,0.0
423,9224,4G,1.0,1.0,1.0,0.0
424,9194,4G,1.0,1.0,1.0,0.0
425,9173,4G,1.0,1.0,1.0,0.0
426,9096,4G,1.0,1.0,1.0,0.0
427,9061,4G,1.0,1.0,1.0,0.0
428,9068,4G,1.0,1.0,1.0,0.0
429,9097,4G,1.0,1.0,1.0,0.0
430,8953,4G,1.0,1.0,1.0,0.0
431,8866,4G,1.0,1.0,1.0,0.0
432,8783,4G,1.0,1.0,1.0,0.0
433,8782,4G,1.0,1.0,1.0,0.0
434,8892,4G,1.0,1.0,1.0,0.0
435,8862,4G,1.0,1.0,1.0,0.0
436,8808,4G,1.0,1.0,1.0,0.0
437,8784,4G,1.0,1.0,1.0,0.0
438,8811,4G,1.0,1.0,1.0,0.0
439,8814,4G,1.0,1.0,1.0,0.0
440,8810,4G,1.0,1.0,1.0,0.0
441,8749,4G,1.0,1.0,1.0,0.0
442,8801,4G,1.0,1.0,1.0,0.0
443,8711,,,,,
444,8681,4G,1.0,1.0,1.0,0.0
445,8579,4G,1.0,1.0,1.0,0.0
446,8550,4G,1.0,1.0,1.0,0.0
447,8543,4G,1.0,1.0,1.0,0.0
448,8502,4G,1.0,1.0,1.0,0.0
449,8509,4G,1.0,1.0,1.0,0.0
450,8503,3G,1.0,1.0,0.0,0.0
451,8493,4G,1.0,1.0,1.0,0.0
452,8467,4G,1.0,1.0,1.0,0.0
453,8425,4G,1.0,1.0,1.0,0.0
454,8384,4G,1.0,1.0,1.0,0.0
455,8370,4G,0.0,0.0,1.0,0.0
456,8271,No,0.0,0.0,0.0,0.0
457,8218,No,0.0,0.0,0.0,0.0
458,8207,4G,1.0,1.0,1.0,0.0
459,8206,4G,1.0,1.0,1.0,0.0
460,8197,4G,1.0,1.0,1.0,0.0
461,8156,4G,1.0,1.0,1.0,0.0
462,8160,,,,,
463,8130,4G,1.0,1.0,1.0,0.0
464,8129,4G,1.0,1.0,1.0,0.0
465,8106,4G,1.0,1.0,1.0,0.0
466,8111,4G,1.0,1.0,1.0,0.0
467,8262,4G,1.0,1.0,1.0,0.0
468,8097,3G,1.0,1.0,0.0,0.0
469,8095,4G,1.0,1.0,1.0,0.0
470,8045,4G,1.0,1.0,1.0,0.0
471,8048,3G,1.0,1.0,0.0,0.0
472,7866,3G,1.0,1.0,0.0,0.0
473,7689,No,0.0,0.0,0.0,0.0
474,7690,No,0.0,0.0,0.0,0.0
475,7688,No,0.0,0.0,0.0,0.0
476,7733,4G,1.0,1.0,1.0,0.0
477,7577,4G,1.0,1.0,1.0,0.0
478,8474,No,0.0,0.0,0.0,0.0
479,8465,No,0.0,0.0,0.0,0.0
480,7532,No,0.0,0.0,0.0,0.0
481,7368,3G,1.0,1.0,0.0,0.0
482,7476,4G,1.0,1.0,1.0,0.0
483,7475,4G,1.0,1.0,1.0,0.0
484,7479,4G,1.0,1.0,1.0,0.0
485,7757,4G,1.0,1.0,1.0,0.0
486,7477,4G,1.0,1.0,1.0,0.0
487,7478,3G,1.0,1.0,0.0,0.0
488,7474,4G,1.0,1.0,1.0,0.0
489,7473,3G,1.0,1.0,0.0,0.0
490,7444,4G,1.0,1.0,1.0,0.0
491,7378,4G,1.0,1.0,1.0,0.0
492,7367,No,0.0,0.0,0.0,0.0
493,7366,No,0.0,0.0,0.0,0.0
494,7255,4G,1.0,1.0,1.0,0.0
495,7365,No,0.0,0.0,0.0,0.0
496,7364,3G,1.0,1.0,0.0,0.0
497,7256,3G,1.0,1.0,0.0,0.0
498,7261,4G,1.0,1.0,1.0,0.0
499,7044,4G,1.0,1.0,1.0,0.0
500,7120,4G,1.0,1.0,1.0,0.0
501,6917,4G,1.0,1.0,1.0,0.0
502,7045,4G,1.0,1.0,1.0,0.0
503,6982,3G,1.0,1.0,0.0,0.0
504,6953,3G,1.0,1.0,0.0,0.0
505,6918,4G,1.0,1.0,1.0,0.0
506,6897,4G,1.0,0.0,1.0,0.0
507,6813,3G,1.0,1.0,0.0,0.0
508,6751,No,0.0,0.0,0.0,0.0
509,6737,4G,1.0,1.0,1.0,0.0
510,6630,4G,1.0,1.0,1.0,0.0
511,6629,No,0.0,0.0,0.0,0.0
512,6429,4G,1.0,1.0,1.0,0.0
513,6428,3G,1.0,1.0,0.0,0.0
514,6414,4G,1.0,1.0,1.0,0.0
515,6413,No,0.0,0.0,0.0,0.0
516,6412,No,0.0,0.0,0.0,0.0
517,6411,3G,1.0,1.0,0.0,0.0
518,6747,3G,1.0,1.0,0.0,0.0
519,6410,3G,1.0,1.0,0.0,0.0
520,6407,4G,1.0,1.0,1.0,0.0
521,6409,No,0.0,0.0,0.0,0.0
522,6394,3G,1.0,1.0,0.0,0.0
523,6519,4G,1.0,1.0,1.0,0.0
524,6238,4G,1.0,1.0,1.0,0.0
525,6120,4G,1.0,1.0,1.0,0.0
526,5993,3G,1.0,1.0,0.0,0.0
527,6853,3G,1.0,1.0,0.0,0.0
528,5953,3G,1.0,1.0,0.0,0.0
529,7160,3G,1.0,1.0,0.0,0.0
530,5952,3G,1.0,1.0,0.0,0.0
531,5951,,,,,
532,7158,,,,,
533,5982,,,,,
534,5891,3G,1.0,1.0,0.0,0.0
535,5863,No,0.0,0.0,0.0,0.0
536,5706,4G,1.0,1.0,1.0,0.0
537,5676,No,0.0,0.0,0.0,0.0
538,5675,No,0.0,0.0,0.0,0.0
539,5674,4G,1.0,1.0,1.0,0.0
540,5600,4G,1.0,1.0,1.0,0.0
541,5494,3G,1.0,1.0,0.0,0.0
542,5493,No,0.0,0.0,0.0,0.0
543,5495,No,0.0,0.0,0.0,0.0
544,5879,No,0.0,0.0,0.0,0.0
545,5492,No,0.0,0.0,0.0,0.0
546,5329,3G,1.0,1.0,0.0,0.0
547,5328,4G,1.0,1.0,1.0,0.0
548,5331,No,0.0,0.0,0.0,0.0
549,5249,No,0.0,0.0,0.0,0.0
550,5091,3G,1.0,1.0,0.0,0.0
551,5083,No,0.0,0.0,0.0,0.0
552,5017,4G,1.0,1.0,1.0,0.0
553,4850,No,0.0,0.0,0.0,0.0
554,4605,4G,1.0,1.0,1.0,0.0
555,4604,3G,1.0,1.0,0.0,0.0
556,5337,3G,1.0,1.0,0.0,0.0
557,4596,No,0.0,0.0,0.0,0.0
558,4606,No,0.0,0.0,0.0,0.0
559,4422,No,0.0,0.0,0.0,0.0
560,4421,No,0.0,0.0,0.0,0.0
561,4322,No,0.0,0.0,0.0,0.0
562,3965,3G,1.0,1.0,0.0,0.0
563,3936,No,0.0,0.0,0.0,0.0
564,3696,3G,1.0,1.0,0.0,0.0
565,12603,5G,1.0,1.0,1.0,1.0
566,12460,4G,1.0,1.0,1.0,0.0
567,12459,4G,1.0,1.0,1.0,0.0
568,12458,4G,1.0,1.0,1.0,0.0
569,12457,4G,1.0,1.0,1.0,0.0
570,12456,4G,1.0,1.0,1.0,0.0
571,12153,5G,1.0,1.0,1.0,1.0
572,12110,4G,1.0,1.0,1.0,0.0
573,12102,4G,1.0,1.0,1.0,0.0
574,11830,4G,1.0,1.0,1.0,0.0
575,11829,4G,1.0,1.0,1.0,0.0
576,11828,4G,1.0,1.0,1.0,0.0
577,11757,5G,1.0,1.0,1.0,1.0
578,11716,4G,1.0,1.0,1.0,0.0
579,11715,4G,1.0,1.0,1.0,0.0
580,11673,3G,1.0,1.0,0.0,0.0
581,11672,3G,1.0,1.0,0.0,0.0
582,11643,4G,1.0,1.0,1.0,0.0
583,11623,4G,1.0,1.0,1.0,0.0
584,11536,4G,1.0,1.0,1.0,0.0
585,11509,4G,1.0,1.0,1.0,0.0
586,11483,5G,1.0,1.0,1.0,1.0
587,11398,4G,1.0,1.0,1.0,0.0
588,11376,4G,1.0,1.0,1.0,0.0
589,11369,4G,1.0,1.0,1.0,0.0
